id,age,salary,score,city,active,join_date
18830,42.0,139363.0,0.422,Delhi,True,2012-02-24 13:00:00
18831,,100390.0,0.997,Chennai,False,2012-02-24 14:00:00
18832,41.0,98429.0,0.77,Delhi,True,2012-02-24 15:00:00
18833,48.0,123807.0,0.929,Mumbai,True,2012-02-24 16:00:00
18834,56.0,26224.0,0.38,Mumbai,True,2012-02-24 17:00:00
18835,63.0,125909.0,0.49,Mumbai,False,2012-02-24 18:00:00
18836,30.0,149273.0,0.201,Delhi,False,2012-02-24 19:00:00
18837,27.0,47685.0,0.01,Bangalore,False,2012-02-24 20:00:00
18838,40.0,114045.0,0.195,Delhi,True,2012-02-24 21:00:00
18839,35.0,38476.0,0.929,Mumbai,True,2012-02-24 22:00:00
18840,49.0,142214.0,,Chennai,True,2012-02-24 23:00:00
18841,50.0,134824.0,0.131,Kolkata,True,2012-02-25 00:00:00
18842,53.0,96598.0,0.453,Chennai,True,2012-02-25 01:00:00
18843,45.0,127474.0,,Hyderabad,True,2012-02-25 02:00:00
18844,33.0,131411.0,0.501,Delhi,True,2012-02-25 03:00:00
18845,33.0,21484.0,0.937,Mumbai,False,2012-02-25 04:00:00
18846,35.0,112526.0,0.898,Hyderabad,True,2012-02-25 05:00:00
18847,25.0,39760.0,0.473,Delhi,True,2012-02-25 06:00:00
18848,59.0,141060.0,,Bangalore,True,2012-02-25 07:00:00
18849,33.0,26326.0,0.704,Bangalore,True,2012-02-25 08:00:00
18850,28.0,53234.0,0.356,Chennai,True,2012-02-25 09:00:00
18851,23.0,,0.786,Delhi,False,2012-02-25 10:00:00
18852,18.0,100075.0,0.309,Chennai,False,2012-02-25 11:00:00
18853,29.0,53742.0,0.331,Delhi,True,2012-02-25 12:00:00
18854,55.0,65678.0,0.542,Delhi,False,2012-02-25 13:00:00
18855,45.0,144802.0,0.025,Kolkata,True,2012-02-25 14:00:00
18856,62.0,90723.0,0.17,Kolkata,False,2012-02-25 15:00:00
18857,34.0,125316.0,0.851,Bangalore,False,2012-02-25 16:00:00
18858,18.0,145477.0,0.957,Mumbai,True,2012-02-25 17:00:00
18859,49.0,132325.0,,Bangalore,False,2012-02-25 18:00:00
18860,25.0,76624.0,0.772,Kolkata,False,2012-02-25 19:00:00
18861,57.0,88187.0,0.112,Bangalore,True,2012-02-25 20:00:00
18862,60.0,103719.0,0.473,Mumbai,True,2012-02-25 21:00:00
18863,63.0,149778.0,0.508,Delhi,True,2012-02-25 22:00:00
18864,41.0,34963.0,0.564,Hyderabad,False,2012-02-25 23:00:00
18865,27.0,102935.0,,Hyderabad,True,2012-02-26 00:00:00
18866,64.0,26238.0,0.856,Kolkata,False,2012-02-26 01:00:00
18867,56.0,111860.0,0.303,Kolkata,False,2012-02-26 02:00:00
18868,56.0,146197.0,0.485,Bangalore,True,2012-02-26 03:00:00
18869,27.0,78028.0,0.194,Bangalore,False,2012-02-26 04:00:00
18870,53.0,67900.0,0.573,Chennai,True,2012-02-26 05:00:00
18871,42.0,80494.0,0.197,Mumbai,True,2012-02-26 06:00:00
18872,67.0,127952.0,0.242,Hyderabad,True,2012-02-26 07:00:00
18873,27.0,84791.0,,Chennai,True,2012-02-26 08:00:00
18874,36.0,68788.0,,Bangalore,True,2012-02-26 09:00:00
18875,63.0,61328.0,0.04,Delhi,True,2012-02-26 10:00:00
18876,62.0,75574.0,0.796,Chennai,True,2012-02-26 11:00:00
18877,32.0,81790.0,0.82,Delhi,True,2012-02-26 12:00:00
18878,,148225.0,0.901,Chennai,True,2012-02-26 13:00:00
18879,19.0,118203.0,0.98,Chennai,True,2012-02-26 14:00:00
18880,,91583.0,0.113,Kolkata,True,2012-02-26 15:00:00
18881,21.0,75701.0,0.275,Hyderabad,False,2012-02-26 16:00:00
18882,67.0,92125.0,0.631,Kolkata,False,2012-02-26 17:00:00
18883,46.0,132962.0,0.876,Kolkata,True,2012-02-26 18:00:00
18884,48.0,100501.0,0.162,Bangalore,False,2012-02-26 19:00:00
18885,34.0,140904.0,0.484,Mumbai,False,2012-02-26 20:00:00
18886,27.0,32805.0,0.979,Hyderabad,True,2012-02-26 21:00:00
18887,,86880.0,0.331,Mumbai,False,2012-02-26 22:00:00
18888,58.0,106037.0,0.491,Hyderabad,False,2012-02-26 23:00:00
18889,32.0,143058.0,,Delhi,False,2012-02-27 00:00:00
18890,61.0,47331.0,0.422,Mumbai,False,2012-02-27 01:00:00
18891,48.0,94860.0,0.718,Delhi,True,2012-02-27 02:00:00
18892,38.0,93075.0,0.148,Delhi,True,2012-02-27 03:00:00
18893,58.0,60632.0,0.231,Delhi,True,2012-02-27 04:00:00
18894,63.0,136167.0,0.387,Chennai,True,2012-02-27 05:00:00
18895,62.0,115798.0,0.984,Hyderabad,True,2012-02-27 06:00:00
18896,43.0,,0.349,Hyderabad,False,2012-02-27 07:00:00
18897,55.0,33225.0,0.916,Chennai,False,2012-02-27 08:00:00
18898,68.0,72218.0,0.875,Delhi,True,2012-02-27 09:00:00
18899,53.0,59859.0,0.756,Chennai,True,2012-02-27 10:00:00
18900,69.0,130524.0,0.37,Hyderabad,False,2012-02-27 11:00:00
18901,34.0,139314.0,0.33,Bangalore,True,2012-02-27 12:00:00
18902,68.0,,0.64,Kolkata,False,2012-02-27 13:00:00
18903,20.0,46496.0,0.233,Mumbai,True,2012-02-27 14:00:00
18904,31.0,104392.0,0.361,Kolkata,False,2012-02-27 15:00:00
18905,66.0,20958.0,0.815,Bangalore,False,2012-02-27 16:00:00
18906,30.0,113399.0,0.211,Delhi,False,2012-02-27 17:00:00
18907,58.0,143951.0,0.828,Bangalore,False,2012-02-27 18:00:00
18908,44.0,103408.0,,Chennai,False,2012-02-27 19:00:00
18909,18.0,106687.0,0.512,Kolkata,True,2012-02-27 20:00:00
18910,34.0,85457.0,0.614,Chennai,False,2012-02-27 21:00:00
18911,65.0,38317.0,0.631,Mumbai,True,2012-02-27 22:00:00
18912,67.0,33584.0,0.558,Delhi,False,2012-02-27 23:00:00
18913,51.0,,0.701,Hyderabad,True,2012-02-28 00:00:00
18914,31.0,46592.0,0.358,Mumbai,True,2012-02-28 01:00:00
18915,,57917.0,0.811,Delhi,True,2012-02-28 02:00:00
18916,20.0,107672.0,0.221,Kolkata,False,2012-02-28 03:00:00
18917,51.0,76308.0,0.714,Hyderabad,True,2012-02-28 04:00:00
18918,57.0,57742.0,0.385,Kolkata,False,2012-02-28 05:00:00
18919,42.0,109010.0,0.695,Mumbai,False,2012-02-28 06:00:00
18920,19.0,40321.0,0.032,Chennai,True,2012-02-28 07:00:00
18921,51.0,145915.0,0.39,Bangalore,False,2012-02-28 08:00:00
18922,43.0,56029.0,0.963,Kolkata,False,2012-02-28 09:00:00
18923,48.0,128695.0,0.573,Bangalore,True,2012-02-28 10:00:00
18924,26.0,144279.0,0.499,Kolkata,False,2012-02-28 11:00:00
18925,47.0,128798.0,0.247,Mumbai,False,2012-02-28 12:00:00
18926,37.0,141534.0,0.491,Delhi,True,2012-02-28 13:00:00
18927,38.0,141485.0,0.823,Delhi,False,2012-02-28 14:00:00
18928,46.0,131349.0,0.338,Hyderabad,False,2012-02-28 15:00:00
18929,,117313.0,0.565,Kolkata,True,2012-02-28 16:00:00
18930,55.0,48858.0,0.674,Kolkata,False,2012-02-28 17:00:00
18931,61.0,61838.0,0.401,Mumbai,True,2012-02-28 18:00:00
18932,42.0,58336.0,0.283,Mumbai,False,2012-02-28 19:00:00
18933,26.0,84597.0,0.156,Delhi,True,2012-02-28 20:00:00
18934,56.0,24768.0,,Bangalore,False,2012-02-28 21:00:00
18935,61.0,131467.0,0.241,Mumbai,True,2012-02-28 22:00:00
18936,43.0,138901.0,0.02,Mumbai,False,2012-02-28 23:00:00
18937,54.0,97422.0,0.76,Chennai,False,2012-02-29 00:00:00
18938,33.0,25177.0,0.112,Hyderabad,False,2012-02-29 01:00:00
18939,54.0,51761.0,0.899,Hyderabad,True,2012-02-29 02:00:00
18940,,93582.0,0.511,Chennai,True,2012-02-29 03:00:00
18941,41.0,70022.0,0.457,Kolkata,True,2012-02-29 04:00:00
18942,43.0,51883.0,0.065,Delhi,True,2012-02-29 05:00:00
18943,37.0,26601.0,,Delhi,False,2012-02-29 06:00:00
18944,26.0,94433.0,0.857,Hyderabad,False,2012-02-29 07:00:00
18945,40.0,39073.0,0.673,Mumbai,False,2012-02-29 08:00:00
18946,56.0,76261.0,,Mumbai,False,2012-02-29 09:00:00
18947,,63219.0,0.681,Delhi,False,2012-02-29 10:00:00
18948,48.0,24581.0,,Delhi,True,2012-02-29 11:00:00
18949,36.0,130363.0,0.733,Kolkata,True,2012-02-29 12:00:00
18950,37.0,141975.0,0.945,Chennai,False,2012-02-29 13:00:00
18951,40.0,59802.0,0.758,Bangalore,True,2012-02-29 14:00:00
18952,60.0,144457.0,0.824,Hyderabad,False,2012-02-29 15:00:00
18953,44.0,49698.0,0.621,Chennai,True,2012-02-29 16:00:00
18954,47.0,71119.0,0.004,Hyderabad,True,2012-02-29 17:00:00
18955,38.0,94980.0,0.785,Bangalore,True,2012-02-29 18:00:00
18956,61.0,94980.0,0.404,Bangalore,False,2012-02-29 19:00:00
18957,52.0,80393.0,0.873,Chennai,False,2012-02-29 20:00:00
18958,66.0,,0.573,Mumbai,False,2012-02-29 21:00:00
18959,24.0,122742.0,0.192,Delhi,True,2012-02-29 22:00:00
18960,39.0,84652.0,0.055,Kolkata,False,2012-02-29 23:00:00
18961,27.0,88664.0,0.555,Kolkata,True,2012-03-01 00:00:00
18962,40.0,140023.0,0.567,Kolkata,False,2012-03-01 01:00:00
18963,32.0,,0.86,Delhi,True,2012-03-01 02:00:00
18964,47.0,82577.0,0.039,Bangalore,False,2012-03-01 03:00:00
18965,51.0,42206.0,0.821,Mumbai,True,2012-03-01 04:00:00
18966,30.0,50450.0,,Mumbai,True,2012-03-01 05:00:00
18967,21.0,98117.0,0.528,Bangalore,True,2012-03-01 06:00:00
18968,35.0,134490.0,0.533,Delhi,True,2012-03-01 07:00:00
18969,40.0,142907.0,0.382,Hyderabad,True,2012-03-01 08:00:00
18970,50.0,64569.0,0.186,Bangalore,True,2012-03-01 09:00:00
18971,51.0,29811.0,0.079,Mumbai,True,2012-03-01 10:00:00
18972,51.0,113018.0,0.207,Chennai,False,2012-03-01 11:00:00
18973,53.0,70496.0,,Bangalore,False,2012-03-01 12:00:00
18974,52.0,97641.0,0.682,Delhi,False,2012-03-01 13:00:00
18975,34.0,113897.0,0.675,Bangalore,False,2012-03-01 14:00:00
18976,45.0,106588.0,0.908,Chennai,False,2012-03-01 15:00:00
18977,31.0,31960.0,0.457,Delhi,True,2012-03-01 16:00:00
18978,51.0,146709.0,0.759,Kolkata,True,2012-03-01 17:00:00
18979,65.0,76832.0,0.668,Hyderabad,False,2012-03-01 18:00:00
18980,28.0,111039.0,0.937,Mumbai,False,2012-03-01 19:00:00
18981,30.0,38162.0,0.67,Mumbai,True,2012-03-01 20:00:00
18982,50.0,88639.0,,Mumbai,True,2012-03-01 21:00:00
18983,19.0,58634.0,0.744,Kolkata,False,2012-03-01 22:00:00
18984,51.0,25530.0,0.358,Bangalore,False,2012-03-01 23:00:00
18985,46.0,112556.0,0.255,Mumbai,True,2012-03-02 00:00:00
18986,54.0,88624.0,0.278,Hyderabad,False,2012-03-02 01:00:00
18987,21.0,142779.0,0.825,Bangalore,False,2012-03-02 02:00:00
18988,29.0,43128.0,0.453,Hyderabad,True,2012-03-02 03:00:00
18989,43.0,90707.0,0.469,Delhi,False,2012-03-02 04:00:00
18990,,24465.0,0.011,Hyderabad,False,2012-03-02 05:00:00
18991,20.0,110275.0,0.27,Mumbai,False,2012-03-02 06:00:00
18992,37.0,49998.0,0.883,Chennai,False,2012-03-02 07:00:00
18993,27.0,124897.0,0.498,Hyderabad,False,2012-03-02 08:00:00
18994,69.0,114111.0,0.416,Bangalore,False,2012-03-02 09:00:00
18995,35.0,108607.0,0.074,Hyderabad,False,2012-03-02 10:00:00
18996,44.0,47333.0,0.293,Kolkata,True,2012-03-02 11:00:00
18997,48.0,,0.131,Hyderabad,False,2012-03-02 12:00:00
18998,44.0,85886.0,0.164,Kolkata,False,2012-03-02 13:00:00
18999,59.0,26522.0,0.339,Kolkata,False,2012-03-02 14:00:00
19000,18.0,66518.0,,Kolkata,False,2012-03-02 15:00:00
19001,23.0,118504.0,0.778,Hyderabad,False,2012-03-02 16:00:00
19002,28.0,109194.0,0.622,Hyderabad,True,2012-03-02 17:00:00
19003,51.0,55320.0,0.8,Chennai,False,2012-03-02 18:00:00
19004,56.0,76307.0,0.348,Chennai,False,2012-03-02 19:00:00
19005,37.0,93087.0,0.222,Kolkata,True,2012-03-02 20:00:00
19006,38.0,68975.0,0.59,Bangalore,True,2012-03-02 21:00:00
19007,38.0,130424.0,0.022,Mumbai,False,2012-03-02 22:00:00
19008,35.0,133959.0,0.089,Chennai,True,2012-03-02 23:00:00
19009,38.0,53819.0,0.741,Delhi,False,2012-03-03 00:00:00
19010,36.0,114544.0,0.887,Hyderabad,False,2012-03-03 01:00:00
19011,21.0,77630.0,0.205,Hyderabad,True,2012-03-03 02:00:00
19012,30.0,,0.791,Bangalore,True,2012-03-03 03:00:00
19013,35.0,76662.0,0.384,Chennai,False,2012-03-03 04:00:00
19014,69.0,148030.0,0.416,Delhi,False,2012-03-03 05:00:00
19015,46.0,133305.0,0.884,Hyderabad,False,2012-03-03 06:00:00
19016,42.0,128291.0,0.621,Mumbai,False,2012-03-03 07:00:00
19017,,23558.0,,Delhi,False,2012-03-03 08:00:00
19018,44.0,83082.0,0.776,Hyderabad,True,2012-03-03 09:00:00
19019,36.0,84762.0,0.574,Hyderabad,True,2012-03-03 10:00:00
19020,66.0,148362.0,0.748,Bangalore,False,2012-03-03 11:00:00
19021,18.0,93834.0,0.708,Mumbai,True,2012-03-03 12:00:00
19022,55.0,71705.0,0.48,Bangalore,True,2012-03-03 13:00:00
19023,36.0,23513.0,0.152,Bangalore,False,2012-03-03 14:00:00
19024,69.0,142996.0,0.266,Chennai,True,2012-03-03 15:00:00
19025,18.0,29460.0,0.376,Delhi,False,2012-03-03 16:00:00
19026,57.0,75374.0,0.587,Kolkata,False,2012-03-03 17:00:00
19027,34.0,45316.0,0.298,Chennai,False,2012-03-03 18:00:00
19028,38.0,93189.0,0.205,Mumbai,True,2012-03-03 19:00:00
19029,39.0,85558.0,0.036,Bangalore,True,2012-03-03 20:00:00
19030,,133860.0,0.213,Chennai,True,2012-03-03 21:00:00
19031,67.0,69512.0,0.539,Mumbai,False,2012-03-03 22:00:00
19032,56.0,48669.0,0.14,Delhi,True,2012-03-03 23:00:00
19033,65.0,123099.0,0.029,Mumbai,False,2012-03-04 00:00:00
19034,56.0,119754.0,0.075,Chennai,False,2012-03-04 01:00:00
19035,49.0,77560.0,0.952,Hyderabad,True,2012-03-04 02:00:00
19036,66.0,51709.0,0.035,Hyderabad,True,2012-03-04 03:00:00
19037,21.0,,0.472,Kolkata,True,2012-03-04 04:00:00
19038,61.0,107705.0,0.688,Delhi,False,2012-03-04 05:00:00
19039,62.0,121058.0,0.223,Delhi,True,2012-03-04 06:00:00
19040,49.0,37011.0,0.964,Mumbai,False,2012-03-04 07:00:00
19041,21.0,39651.0,0.023,Delhi,True,2012-03-04 08:00:00
19042,18.0,20566.0,0.88,Bangalore,False,2012-03-04 09:00:00
19043,50.0,56526.0,0.391,Bangalore,True,2012-03-04 10:00:00
19044,24.0,134641.0,0.384,Bangalore,False,2012-03-04 11:00:00
19045,26.0,128986.0,0.472,Bangalore,True,2012-03-04 12:00:00
19046,18.0,22020.0,0.971,Delhi,False,2012-03-04 13:00:00
19047,33.0,89066.0,0.628,Delhi,True,2012-03-04 14:00:00
19048,35.0,38890.0,0.879,Mumbai,True,2012-03-04 15:00:00
19049,64.0,97283.0,0.028,Hyderabad,True,2012-03-04 16:00:00
19050,23.0,95919.0,0.897,Hyderabad,False,2012-03-04 17:00:00
19051,19.0,139097.0,0.213,Mumbai,False,2012-03-04 18:00:00
19052,26.0,63882.0,0.315,Delhi,False,2012-03-04 19:00:00
19053,21.0,45304.0,0.074,Delhi,True,2012-03-04 20:00:00
19054,62.0,138016.0,0.915,Mumbai,True,2012-03-04 21:00:00
19055,,67742.0,0.526,Delhi,False,2012-03-04 22:00:00
19056,60.0,102393.0,0.09,Chennai,False,2012-03-04 23:00:00
19057,62.0,82124.0,0.397,Delhi,True,2012-03-05 00:00:00
19058,,53373.0,0.381,Delhi,False,2012-03-05 01:00:00
19059,68.0,146450.0,0.051,Mumbai,False,2012-03-05 02:00:00
19060,25.0,149925.0,0.348,Hyderabad,False,2012-03-05 03:00:00
19061,56.0,111354.0,0.293,Delhi,False,2012-03-05 04:00:00
19062,42.0,58451.0,0.919,Chennai,False,2012-03-05 05:00:00
19063,33.0,72754.0,0.807,Chennai,False,2012-03-05 06:00:00
19064,52.0,33669.0,0.16,Chennai,False,2012-03-05 07:00:00
19065,34.0,92940.0,0.932,Chennai,False,2012-03-05 08:00:00
19066,35.0,122058.0,0.743,Bangalore,True,2012-03-05 09:00:00
19067,44.0,40754.0,0.491,Hyderabad,False,2012-03-05 10:00:00
19068,32.0,122182.0,0.433,Bangalore,True,2012-03-05 11:00:00
19069,34.0,144779.0,0.927,Mumbai,True,2012-03-05 12:00:00
19070,60.0,122047.0,0.306,Delhi,False,2012-03-05 13:00:00
19071,22.0,24847.0,0.371,Delhi,True,2012-03-05 14:00:00
19072,33.0,101472.0,0.691,Bangalore,True,2012-03-05 15:00:00
19073,32.0,128760.0,0.759,Hyderabad,True,2012-03-05 16:00:00
19074,59.0,58446.0,0.327,Kolkata,False,2012-03-05 17:00:00
19075,63.0,,0.922,Kolkata,False,2012-03-05 18:00:00
19076,51.0,80489.0,,Hyderabad,True,2012-03-05 19:00:00
19077,65.0,124401.0,0.347,Kolkata,False,2012-03-05 20:00:00
19078,,135363.0,0.197,Hyderabad,False,2012-03-05 21:00:00
19079,25.0,89589.0,0.537,Bangalore,True,2012-03-05 22:00:00
19080,64.0,86245.0,0.999,Mumbai,True,2012-03-05 23:00:00
19081,,20922.0,0.718,Delhi,False,2012-03-06 00:00:00
19082,22.0,,0.471,Bangalore,False,2012-03-06 01:00:00
19083,69.0,118711.0,0.983,Bangalore,False,2012-03-06 02:00:00
19084,65.0,130739.0,0.049,Kolkata,True,2012-03-06 03:00:00
19085,43.0,70261.0,0.286,Hyderabad,True,2012-03-06 04:00:00
19086,39.0,56360.0,0.838,Bangalore,False,2012-03-06 05:00:00
19087,61.0,32790.0,0.524,Bangalore,False,2012-03-06 06:00:00
19088,40.0,111900.0,0.005,Chennai,True,2012-03-06 07:00:00
19089,30.0,34567.0,0.457,Hyderabad,False,2012-03-06 08:00:00
19090,26.0,40343.0,0.022,Mumbai,False,2012-03-06 09:00:00
19091,66.0,75793.0,0.573,Delhi,True,2012-03-06 10:00:00
19092,37.0,,0.633,Mumbai,False,2012-03-06 11:00:00
19093,45.0,21490.0,0.201,Hyderabad,False,2012-03-06 12:00:00
19094,61.0,100118.0,,Mumbai,False,2012-03-06 13:00:00
19095,54.0,148369.0,0.834,Bangalore,False,2012-03-06 14:00:00
19096,41.0,80928.0,0.464,Mumbai,True,2012-03-06 15:00:00
19097,61.0,48426.0,0.31,Chennai,False,2012-03-06 16:00:00
19098,50.0,138888.0,0.012,Hyderabad,True,2012-03-06 17:00:00
19099,,149257.0,0.693,Bangalore,True,2012-03-06 18:00:00
19100,,103401.0,0.263,Mumbai,True,2012-03-06 19:00:00
19101,47.0,54048.0,0.395,Bangalore,True,2012-03-06 20:00:00
19102,61.0,67578.0,0.429,Chennai,False,2012-03-06 21:00:00
19103,26.0,115824.0,0.854,Bangalore,False,2012-03-06 22:00:00
19104,62.0,117914.0,0.851,Delhi,True,2012-03-06 23:00:00
19105,66.0,51723.0,0.776,Kolkata,True,2012-03-07 00:00:00
19106,34.0,148171.0,0.767,Kolkata,False,2012-03-07 01:00:00
19107,53.0,36178.0,0.495,Chennai,True,2012-03-07 02:00:00
19108,31.0,148272.0,0.791,Chennai,False,2012-03-07 03:00:00
19109,36.0,81286.0,0.858,Hyderabad,True,2012-03-07 04:00:00
19110,24.0,57622.0,0.498,Hyderabad,False,2012-03-07 05:00:00
19111,,61834.0,0.9,Hyderabad,False,2012-03-07 06:00:00
19112,50.0,28055.0,0.99,Delhi,False,2012-03-07 07:00:00
19113,61.0,44687.0,0.175,Bangalore,True,2012-03-07 08:00:00
19114,49.0,75318.0,0.979,Delhi,True,2012-03-07 09:00:00
19115,64.0,,0.246,Mumbai,True,2012-03-07 10:00:00
19116,28.0,60829.0,0.934,Mumbai,False,2012-03-07 11:00:00
19117,59.0,124762.0,0.851,Hyderabad,True,2012-03-07 12:00:00
19118,19.0,93929.0,0.916,Delhi,True,2012-03-07 13:00:00
19119,43.0,,0.461,Delhi,False,2012-03-07 14:00:00
19120,21.0,147593.0,0.151,Kolkata,True,2012-03-07 15:00:00
19121,34.0,63613.0,0.223,Hyderabad,False,2012-03-07 16:00:00
19122,34.0,143874.0,0.305,Mumbai,True,2012-03-07 17:00:00
19123,45.0,147000.0,0.25,Hyderabad,True,2012-03-07 18:00:00
19124,47.0,106672.0,0.967,Hyderabad,False,2012-03-07 19:00:00
19125,57.0,103451.0,0.156,Bangalore,True,2012-03-07 20:00:00
19126,40.0,,0.686,Bangalore,True,2012-03-07 21:00:00
19127,63.0,127026.0,0.512,Hyderabad,False,2012-03-07 22:00:00
19128,41.0,101617.0,0.034,Hyderabad,True,2012-03-07 23:00:00
19129,46.0,103537.0,0.212,Delhi,False,2012-03-08 00:00:00
19130,21.0,,0.934,Bangalore,False,2012-03-08 01:00:00
19131,55.0,123458.0,0.817,Bangalore,True,2012-03-08 02:00:00
19132,46.0,149225.0,0.586,Chennai,False,2012-03-08 03:00:00
19133,36.0,140342.0,0.077,Hyderabad,False,2012-03-08 04:00:00
19134,44.0,44940.0,0.139,Kolkata,False,2012-03-08 05:00:00
19135,46.0,133109.0,0.731,Chennai,False,2012-03-08 06:00:00
19136,53.0,88907.0,0.757,Hyderabad,True,2012-03-08 07:00:00
19137,52.0,31016.0,0.958,Kolkata,True,2012-03-08 08:00:00
19138,69.0,42943.0,0.206,Kolkata,False,2012-03-08 09:00:00
19139,23.0,74617.0,0.649,Bangalore,False,2012-03-08 10:00:00
19140,40.0,103292.0,0.431,Delhi,True,2012-03-08 11:00:00
19141,56.0,133338.0,0.114,Kolkata,False,2012-03-08 12:00:00
19142,63.0,96585.0,,Hyderabad,True,2012-03-08 13:00:00
19143,61.0,22237.0,0.367,Hyderabad,True,2012-03-08 14:00:00
19144,65.0,121778.0,0.453,Hyderabad,True,2012-03-08 15:00:00
19145,69.0,85263.0,0.293,Chennai,True,2012-03-08 16:00:00
19146,25.0,89980.0,0.553,Chennai,False,2012-03-08 17:00:00
19147,19.0,40852.0,0.606,Hyderabad,True,2012-03-08 18:00:00
19148,30.0,25758.0,0.413,Delhi,False,2012-03-08 19:00:00
19149,57.0,121880.0,0.373,Mumbai,False,2012-03-08 20:00:00
19150,38.0,64322.0,0.656,Mumbai,True,2012-03-08 21:00:00
19151,48.0,,0.054,Bangalore,False,2012-03-08 22:00:00
19152,69.0,105895.0,0.866,Chennai,True,2012-03-08 23:00:00
19153,65.0,29176.0,0.975,Delhi,False,2012-03-09 00:00:00
19154,53.0,49658.0,0.055,Bangalore,False,2012-03-09 01:00:00
19155,65.0,145038.0,0.709,Hyderabad,False,2012-03-09 02:00:00
19156,69.0,25674.0,,Hyderabad,True,2012-03-09 03:00:00
19157,55.0,37910.0,0.43,Bangalore,True,2012-03-09 04:00:00
19158,44.0,47948.0,0.271,Hyderabad,True,2012-03-09 05:00:00
19159,53.0,75941.0,0.214,Delhi,True,2012-03-09 06:00:00
19160,65.0,,0.441,Chennai,True,2012-03-09 07:00:00
19161,40.0,139306.0,0.372,Chennai,True,2012-03-09 08:00:00
19162,38.0,47749.0,0.426,Bangalore,False,2012-03-09 09:00:00
19163,30.0,144869.0,0.808,Bangalore,True,2012-03-09 10:00:00
19164,54.0,112356.0,0.979,Chennai,False,2012-03-09 11:00:00
19165,64.0,148390.0,0.143,Mumbai,True,2012-03-09 12:00:00
19166,43.0,46678.0,0.744,Chennai,False,2012-03-09 13:00:00
19167,57.0,87766.0,0.549,Chennai,True,2012-03-09 14:00:00
19168,24.0,37426.0,0.373,Bangalore,True,2012-03-09 15:00:00
19169,63.0,65418.0,0.661,Kolkata,False,2012-03-09 16:00:00
19170,56.0,60709.0,0.882,Hyderabad,False,2012-03-09 17:00:00
19171,39.0,145400.0,0.642,Chennai,False,2012-03-09 18:00:00
19172,56.0,,0.704,Kolkata,True,2012-03-09 19:00:00
19173,40.0,129203.0,0.148,Bangalore,True,2012-03-09 20:00:00
19174,,26168.0,0.713,Chennai,True,2012-03-09 21:00:00
19175,35.0,119633.0,0.986,Delhi,True,2012-03-09 22:00:00
19176,59.0,89191.0,0.96,Hyderabad,False,2012-03-09 23:00:00
19177,35.0,123857.0,0.409,Bangalore,False,2012-03-10 00:00:00
19178,63.0,,0.882,Delhi,True,2012-03-10 01:00:00
19179,27.0,123845.0,0.591,Delhi,False,2012-03-10 02:00:00
19180,56.0,122209.0,0.118,Bangalore,False,2012-03-10 03:00:00
19181,47.0,21080.0,0.978,Bangalore,True,2012-03-10 04:00:00
19182,43.0,97333.0,0.613,Kolkata,True,2012-03-10 05:00:00
19183,24.0,69975.0,0.106,Delhi,False,2012-03-10 06:00:00
19184,24.0,138307.0,0.572,Bangalore,False,2012-03-10 07:00:00
19185,22.0,56018.0,0.721,Delhi,True,2012-03-10 08:00:00
19186,18.0,87651.0,0.237,Mumbai,False,2012-03-10 09:00:00
19187,63.0,105487.0,0.682,Hyderabad,True,2012-03-10 10:00:00
19188,35.0,123424.0,0.966,Mumbai,False,2012-03-10 11:00:00
19189,30.0,93775.0,0.232,Kolkata,False,2012-03-10 12:00:00
19190,42.0,103360.0,0.491,Delhi,True,2012-03-10 13:00:00
19191,57.0,31927.0,0.314,Kolkata,True,2012-03-10 14:00:00
19192,25.0,20944.0,0.388,Bangalore,True,2012-03-10 15:00:00
19193,27.0,72420.0,,Chennai,False,2012-03-10 16:00:00
19194,49.0,146521.0,0.824,Hyderabad,True,2012-03-10 17:00:00
19195,34.0,39503.0,0.008,Bangalore,False,2012-03-10 18:00:00
19196,,42456.0,0.122,Bangalore,True,2012-03-10 19:00:00
19197,32.0,30175.0,0.349,Delhi,True,2012-03-10 20:00:00
19198,32.0,44930.0,0.303,Delhi,False,2012-03-10 21:00:00
19199,65.0,23305.0,,Hyderabad,True,2012-03-10 22:00:00
19200,57.0,100881.0,0.688,Kolkata,True,2012-03-10 23:00:00
19201,68.0,147412.0,0.643,Delhi,True,2012-03-11 00:00:00
19202,37.0,73947.0,0.248,Hyderabad,True,2012-03-11 01:00:00
19203,32.0,120221.0,,Chennai,False,2012-03-11 02:00:00
19204,52.0,59537.0,0.488,Chennai,True,2012-03-11 03:00:00
19205,,130681.0,0.045,Kolkata,True,2012-03-11 04:00:00
19206,47.0,53136.0,0.155,Chennai,False,2012-03-11 05:00:00
19207,25.0,47562.0,0.647,Mumbai,False,2012-03-11 06:00:00
19208,48.0,119496.0,0.486,Chennai,False,2012-03-11 07:00:00
19209,65.0,136074.0,0.6,Hyderabad,False,2012-03-11 08:00:00
19210,64.0,64953.0,0.973,Delhi,True,2012-03-11 09:00:00
19211,49.0,96730.0,0.756,Chennai,False,2012-03-11 10:00:00
19212,62.0,95624.0,0.968,Chennai,False,2012-03-11 11:00:00
19213,69.0,109264.0,0.591,Kolkata,True,2012-03-11 12:00:00
19214,32.0,71699.0,0.001,Kolkata,False,2012-03-11 13:00:00
